item,empleados,pais,paisLabel,geo,personaLabel,empleado,profesionLabel
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96045134,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96051214,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96051876,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96052020,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q95983291,biologist
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96080653,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96094734,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96100445,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96105514,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96106023,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96106020,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96106246,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96106584,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96123746,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96123883,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96135456,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96136379,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96137773,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96138316,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96138320,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96153878,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96162800,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96168776,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96177225,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96179675,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96188466,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96191858,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96192317,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96194114,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96204031,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96206407,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96226580,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96233557,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96245047,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96246923,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96246947,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96250256,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96250260,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96250681,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96252813,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96263947,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96289073,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96302565,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96303346,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96305067,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96350159,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96639512,physician
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96001170,molecular biologist
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96428953,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96639512,university teacher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96591102,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96591100,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96591104,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96605054,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96605056,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96607612,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96642226,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96684868,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96686175,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96762793,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96768551,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96001170,medical researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q97091954,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q97415260,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q97415553,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q97421979,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q96639512,cancer researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q97519100,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q97536713,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q97557997,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q97566932,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q97567833,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q97684123,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q97687388,researcher
http://www.wikidata.org/entity/Q1525831,48,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3975 29.7078),,http://www.wikidata.org/entity/Q97692535,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q58689309,diabetologist
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q64431345,diabetologist
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q70486937,nurse scientist
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q55203953,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q55662153,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q55686024,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q55755901,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q55807279,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56000360,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q55313435,immunologist
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56102182,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56204849,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56241080,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56382987,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56441582,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56461058,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56503179,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56507933,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56529375,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56543450,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56697301,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56810188,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56816774,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56868215,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56973085,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q56985470,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57006970,academic
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57006582,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57008583,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57017723,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57031797,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57046458,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57077765,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57078092,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57080164,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57080974,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57317159,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57321688,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57336400,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57357885,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57375545,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57420516,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57441116,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57777320,endocrinologist
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57637579,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57650636,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57694424,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q57777320,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q58213458,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q58241772,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q58689309,endocrinologist
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q58689309,author
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q58638545,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q58689309,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q58883092,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q58930580,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59037533,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59159743,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59166303,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59206929,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59684504,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59688463,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59689210,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59694202,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59695694,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59706117,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59751607,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59821780,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59859042,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59941140,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q60011386,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q60055941,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q60198785,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q60973844,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q61086330,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q61097094,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q61099870,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q61114474,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q61114731,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59660909,epidemiologist
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q59660909,biostatistician
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q63043133,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q63225360,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q63876547,writer
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q63225360,chemist
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q63881207,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q63935545,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q64482033,physician
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q64362282,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q64667710,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q64667721,researcher
http://www.wikidata.org/entity/Q4005868,5998,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.576 29.506),,http://www.wikidata.org/entity/Q64684413,researcher
